Org Name,Start Date,Start Time Zone,End Date,End Time Zone,Transaction Date (Pacific Time),Energy (kWh),GHG Savings (kg),Gasoline Savings (gallons),Port Type,Port Number,Plug Type,Postal Code,Country,Currency,Fee,Ended By,Plug In Event Id,Driver Postal Code,User ID,Transaction ID
Georgia Tech,1/26/2015 9:29,EST,1/26/2015 13:12,EST,1/26/2015 10:14,12.207,5.127,1.532,Level 2,1,J1772,30308,United States,USD,3.15,Plug Out at Vehicle,ID1422282554,30345,CRM-183185,TRX-3850803452732410957
Georgia Tech,1/26/2015 7:04,EST,1/26/2015 12:32,EST,1/26/2015 9:34,18.936,7.953,2.376,Level 2,2,J1772,30308,United States,USD,4.64,Plug Out at Vehicle,ID734,30622,CRM-217113,TRX-4768029047404648007
Georgia Tech,1/26/2015 6:40,EST,1/26/2015 11:35,EST,1/26/2015 8:36,10.88,4.57,1.365,Level 2,1,J1772,30308,United States,USD,4.18,Plug Out at Vehicle,ID733,30114,CRM-235945,TRX-4025266224072370785
Georgia Tech,1/26/2015 6:55,EST,1/26/2015 9:01,EST,1/26/2015 6:02,12.187,5.119,1.53,Level 2,1,J1772,30308,United States,USD,1.78,Plug Out at Vehicle,ID491,30019,CRM-3377,TRX-8623694549657666066
Georgia Tech,1/25/2015 12:40,EST,1/25/2015 15:21,EST,1/25/2015 12:22,11.809,4.96,1.482,Level 2,2,J1772,30308,United States,USD,2.28,Plug Out at Vehicle,ID732,30341,CRM-3345,TRX-7908573077262527455
Georgia Tech,1/24/2015 14:14,EST,1/24/2015 18:35,EST,1/24/2015 15:36,22.41,9.412,2.812,Level 2,2,J1772,30308,United States,USD,3.69,Plug Out at Vehicle,ID731,30350,CRM-335135,TRX-4585936451453101505
Georgia Tech,1/24/2015 7:14,EST,1/24/2015 17:34,EST,1/24/2015 14:36,10.978,4.611,1.378,Level 2,1,J1772,30308,United States,USD,8.78,Plug Out at Vehicle,ID1422101675,30141,CRM-275739,TRX-8129156736478733816
Georgia Tech,1/23/2015 19:10,EST,1/23/2015 21:36,EST,1/23/2015 18:38,10.678,4.485,1.34,Level 2,1,J1772,30308,United States,USD,2.08,Plug Out at Vehicle,ID1422058193,30141,CRM-275739,TRX-2501218625042988203
Georgia Tech,1/23/2015 15:21,EST,1/23/2015 21:36,EST,1/23/2015 18:38,12.679,5.325,1.591,Level 2,2,J1772,30308,United States,USD,5.31,Plug Out at Vehicle,ID1422044427,30004,CRM-268993,TRX-1880019495605808478
Georgia Tech,1/23/2015 11:29,EST,1/23/2015 17:33,EST,1/23/2015 14:36,9.577,4.022,1.202,Level 2,2,J1772,30308,United States,USD,5.17,Plug Out at Vehicle,ID486,30062,CRM-261355,TRX-3921585074530571869
Georgia Tech,1/23/2015 15:14,EST,1/23/2015 17:10,EST,1/23/2015 14:12,6.35,2.667,0.797,Level 2,1,J1772,30308,United States,USD,1.64,Plug Out at Vehicle,ID730,30318,CRM-5159,TRX-660241308202608810
Georgia Tech,1/23/2015 12:56,EST,1/23/2015 17:06,EST,1/23/2015 14:08,11.53,4.843,1.447,Level 2,1,J1772,30308,United States,USD,3.55,Plug Out at Vehicle,ID487,30306,CRM-254595,TRX-1151850358387780520
Georgia Tech,1/23/2015 11:22,EST,1/23/2015 13:43,EST,1/23/2015 10:44,11.971,5.028,1.502,Level 2,2,J1772,30308,United States,USD,2.01,Customer,ID729,30269,CRM-3237,TRX-3457605745901991506
Georgia Tech,1/23/2015 6:49,EST,1/23/2015 12:33,EST,1/23/2015 9:34,20.108,8.445,2.524,Level 2,1,J1772,30308,United States,USD,4.87,Plug Out at Vehicle,ID484,30622,CRM-217113,TRX-8192086399122497158
Georgia Tech,1/23/2015 6:39,EST,1/23/2015 11:59,EST,1/23/2015 9:00,11.686,4.908,1.467,Level 2,1,J1772,30308,United States,USD,4.53,Plug Out at Vehicle,ID727,30114,CRM-235945,TRX-2134913958463557926
Georgia Tech,1/23/2015 7:58,EST,1/23/2015 10:26,EST,1/23/2015 7:28,7.648,3.212,0.96,Level 2,2,J1772,30308,United States,USD,2.09,Plug Out at Vehicle,ID485,30102,CRM-254811,TRX-2883984953149538142
Georgia Tech,1/23/2015 7:53,EST,1/23/2015 10:24,EST,1/23/2015 7:26,6.388,2.683,0.802,Level 2,2,J1772,30308,United States,USD,2.13,Plug Out at Vehicle,ID728,30068,CRM-2891,TRX-5918340680792505180
Georgia Tech,1/22/2015 12:02,EST,1/22/2015 18:24,EST,1/22/2015 15:36,21.906,9.201,2.749,Level 2,1,J1772,30308,United States,USD,5.41,Plug Out at Vehicle,ID483,30080,CRM-2417,TRX-9202258594895632167
Georgia Tech,1/22/2015 9:22,EST,1/22/2015 14:08,EST,1/22/2015 14:20,14.136,5.937,1.774,Level 2,2,J1772,30308,United States,USD,4.05,CPS Server,ID482,30346,CRM-0523,TRX-4210445557994681280
Georgia Tech,1/22/2015 7:15,EST,1/22/2015 13:18,EST,1/22/2015 10:32,18.705,7.856,2.348,Level 2,2,J1772,30308,United States,USD,5.14,Plug Out at Vehicle,ID726,30622,CRM-217113,TRX-6112495637041597294
Georgia Tech,1/22/2015 6:40,EST,1/22/2015 12:36,EST,1/22/2015 9:38,11.556,4.853,1.45,Level 2,1,J1772,30308,United States,USD,5.05,Plug Out at Vehicle,ID725,30114,CRM-235945,TRX-1095993319447485232
Georgia Tech,1/22/2015 6:58,EST,1/22/2015 10:15,EST,1/22/2015 7:16,11.807,4.959,1.482,Level 2,1,J1772,30308,United States,USD,2.79,Customer,ID481,30019,CRM-3377,TRX-4624341621430317045
Georgia Tech,1/21/2015 19:40,EST,1/21/2015 21:13,EST,1/21/2015 18:14,5.55,2.331,0.697,Level 2,1,J1772,30308,United States,USD,1.31,Customer,ID480,30062,CRM-2315,TRX-7807812615208069285
Georgia Tech,1/21/2015 16:40,EST,1/21/2015 21:10,EST,1/21/2015 18:12,12.902,5.419,1.619,Level 2,2,J1772,30308,United States,USD,3.82,Plug Out at Vehicle,ID723,30004,CRM-nan,TRX-8688456735607632823
Georgia Tech,1/21/2015 17:45,EST,1/21/2015 21:06,EST,1/21/2015 18:08,8.466,3.556,1.063,Level 2,1,J1772,30308,United States,USD,2.85,Plug Out at Vehicle,ID724,30360,CRM-0169,TRX-9000450491717977422
Georgia Tech,1/21/2015 14:57,EST,1/21/2015 19:07,EST,1/21/2015 16:08,16.188,6.799,2.032,Level 2,1,J1772,30308,United States,USD,3.53,Plug Out at Vehicle,ID479,30080,CRM-2417,TRX-6813537429807112124
Georgia Tech,1/21/2015 11:30,EST,1/21/2015 17:51,EST,1/21/2015 14:52,7.242,3.042,0.909,Level 2,2,J1772,30308,United States,USD,5.39,Plug Out at Vehicle,ID478,30062,CRM-261355,TRX-1066040747766081474
Georgia Tech,1/21/2015 13:14,EST,1/21/2015 17:12,EST,1/21/2015 14:15,3.019,1.268,0.379,Level 2,1,J1772,30308,United States,USD,3.37,Plug Out at Vehicle,ID722,30082,CRM-275669,TRX-8752919565505069928
Georgia Tech,1/21/2015 11:25,EST,1/21/2015 13:24,EST,1/21/2015 10:26,9.971,4.188,1.251,Level 2,2,J1772,30308,United States,USD,1.69,Customer,ID721,30269,CRM-3237,TRX-4868824116107759649
Georgia Tech,1/21/2015 7:20,EST,1/21/2015 12:18,EST,1/21/2015 9:20,18.683,7.847,2.345,Level 2,1,J1772,30308,United States,USD,4.23,Plug Out at Vehicle,ID476,30622,CRM-217113,TRX-571500236676741451
Georgia Tech,1/21/2015 6:33,EST,1/21/2015 11:51,EST,1/21/2015 8:52,15.414,6.474,1.935,Level 2,1,J1772,30308,United States,USD,4.5,Plug Out at Vehicle,ID718,30114,CRM-235945,TRX-2709716480366833953
Georgia Tech,1/21/2015 10:29,EST,1/21/2015 10:31,EST,1/21/2015 7:31,0,0,0,Level 2,2,J1772,30308,United States,USD,0,Timeout,ID720,30009,CRM-322115,TRX-6869509297021819427
Georgia Tech,1/21/2015 7:14,EST,1/21/2015 10:28,EST,1/21/2015 7:30,10.111,4.246,1.269,Level 2,2,J1772,30308,United States,USD,2.75,Plug Out at Vehicle,ID719,30009,CRM-322115,TRX-3613211344502324004
Georgia Tech,1/21/2015 7:50,EST,1/21/2015 9:48,EST,1/21/2015 6:50,6.095,2.56,0.765,Level 2,2,J1772,30308,United States,USD,1.67,Plug Out at Vehicle,ID477,30102,CRM-254811,TRX-5685834666823301448
Georgia Tech,1/20/2015 18:03,EST,1/20/2015 22:21,EST,1/20/2015 19:22,13.575,5.702,1.704,Level 2,2,J1772,30308,United States,USD,3.65,Plug Out at Vehicle,ID475,30519,CRM-5981,TRX-107030339503854475
Georgia Tech,1/20/2015 15:36,EST,1/20/2015 18:01,EST,1/20/2015 15:02,5.952,2.5,0.747,Level 2,2,J1772,30308,United States,USD,2.06,Customer,ID717,30308,CRM-9813,TRX-2819143690879038797
Georgia Tech,1/20/2015 9:46,EST,1/20/2015 15:44,EST,1/20/2015 12:46,19.58,8.223,2.457,Level 2,2,J1772,30308,United States,USD,5.07,Plug Out at Vehicle,ID474,30101,CRM-2761,TRX-1233431729253793029
Georgia Tech,1/20/2015 13:26,EST,1/20/2015 15:01,EST,1/20/2015 12:03,5.617,2.359,0.705,Level 2,1,J1772,30308,United States,USD,1.35,Plug Out at Vehicle,ID1421778368,30127,CRM-313511,TRX-8618636116512256794
Georgia Tech,1/20/2015 7:17,EST,1/20/2015 12:50,EST,1/20/2015 9:52,18.795,7.894,2.359,Level 2,1,J1772,30308,United States,USD,4.71,Plug Out at Vehicle,ID473,30622,CRM-217113,TRX-4299775782719665916
Georgia Tech,1/20/2015 9:45,EST,1/20/2015 11:43,EST,1/20/2015 8:44,4.302,1.807,0.54,Level 2,2,J1772,30308,United States,USD,1.67,Customer,ID716,30308,CRM-9813,TRX-780362152696911323
Georgia Tech,1/20/2015 6:48,EST,1/20/2015 11:24,EST,1/20/2015 8:26,10.818,4.543,1.358,Level 2,1,J1772,30308,United States,USD,3.91,Plug Out at Vehicle,ID715,30114,CRM-235945,TRX-6891863381206089024
Georgia Tech,1/18/2015 10:58,EST,1/18/2015 12:02,EST,1/18/2015 9:04,6.32,2.654,0.793,Level 2,1,J1772,30308,United States,USD,0.9,Plug Out at Vehicle,ID714,30004,CRM-nan,TRX-8824018579304016799
Georgia Tech,1/17/2015 13:18,EST,1/17/2015 17:58,EST,1/17/2015 15:00,19.485,8.184,2.445,Level 2,1,J1772,30308,United States,USD,3.98,CPS Server,ID1421518689,30033,CRM-285613,TRX-4162569122953204191
Georgia Tech,1/16/2015 15:27,EST,1/16/2015 21:37,EST,1/16/2015 18:38,9.132,3.835,1.146,Level 2,2,J1772,30308,United States,USD,5.24,Plug Out at Vehicle,ID712,30004,CRM-268993,TRX-3358270029178151409
Georgia Tech,1/16/2015 12:50,EST,1/16/2015 17:27,EST,1/16/2015 14:28,12.507,5.253,1.57,Level 2,1,J1772,30308,United States,USD,3.92,Plug Out at Vehicle,ID472,30062,CRM-261355,TRX-6340484986734995629
Georgia Tech,1/16/2015 12:02,EST,1/16/2015 14:20,EST,1/16/2015 11:23,10.314,4.332,1.294,Level 2,1,J1772,30308,United States,USD,1.94,Plug Out at Vehicle,ID711,30102,CRM-254811,TRX-8547799176366086769
Georgia Tech,1/16/2015 12:05,EST,1/16/2015 14:18,EST,1/16/2015 11:20,7.8,3.276,0.979,Level 2,2,J1772,30308,United States,USD,1.88,Customer,ID471,30024,CRM-244457,TRX-373527519823345824
Georgia Tech,1/16/2015 7:56,EST,1/16/2015 13:08,EST,1/16/2015 10:52,12.269,5.153,1.54,Level 2,2,J1772,30308,United States,USD,4.42,CPS Server,ID710,30346,CRM-0523,TRX-7731046849704360248
Georgia Tech,1/16/2015 7:11,EST,1/16/2015 12:33,EST,1/16/2015 9:34,19.737,8.29,2.477,Level 2,1,J1772,30308,United States,USD,4.55,Plug Out at Vehicle,ID469,30622,CRM-217113,TRX-2668549428366274222
Georgia Tech,1/16/2015 6:36,EST,1/16/2015 11:54,EST,1/16/2015 9:14,13.902,5.839,1.745,Level 2,1,J1772,30308,United States,USD,4.51,Plug Out at Vehicle,ID709,30114,CRM-235945,TRX-8436342938372055188
Georgia Tech,1/16/2015 7:55,EST,1/16/2015 11:15,EST,1/16/2015 8:16,10.033,4.214,1.259,Level 2,2,J1772,30308,United States,USD,2.82,Customer,ID470,30043,CRM-251467,TRX-1296169641510972454
Georgia Tech,1/15/2015 17:20,EST,1/15/2015 20:58,EST,1/15/2015 18:00,12.281,5.158,1.541,Level 2,1,J1772,30308,United States,USD,3.09,Plug Out at Vehicle,ID708,30062,CRM-2315,TRX-6273933523754191473
Georgia Tech,1/15/2015 10:48,EST,1/15/2015 17:00,EST,1/15/2015 14:02,9.903,4.159,1.243,Level 2,1,J1772,30308,United States,USD,5.28,Plug Out at Vehicle,ID705,30068,CRM-2891,TRX-8698894329758502610
Georgia Tech,1/15/2015 16:47,EST,1/15/2015 16:58,EST,1/15/2015 14:01,0.976,0.41,0.122,Level 2,2,J1772,30308,United States,USD,0.14,Plug Out at Vehicle,ID468,30338,CRM-7159,TRX-6432246024734242589
Georgia Tech,1/15/2015 15:14,EST,1/15/2015 16:44,EST,1/15/2015 13:47,7.053,2.962,0.885,Level 2,2,J1772,30308,United States,USD,1.28,Plug Out at Vehicle,ID467,30338,CRM-7159,TRX-4356728705772593217
Georgia Tech,1/15/2015 14:38,EST,1/15/2015 15:55,EST,1/15/2015 13:34,5.552,2.332,0.697,Level 2,1,J1772,30308,United States,USD,1.08,CPS Server,ID466,30346,CRM-0523,TRX-1774751030042404498
Georgia Tech,1/15/2015 15:29,EST,1/15/2015 15:52,EST,1/15/2015 12:55,1.179,0.495,0.148,Level 2,2,J1772,30308,United States,USD,0.33,Customer,ID707,30043,CRM-251467,TRX-7774249226559524992
Georgia Tech,1/15/2015 10:58,EST,1/15/2015 15:12,EST,1/15/2015 12:14,13.137,5.518,1.649,Level 2,2,J1772,30308,United States,USD,3.61,Customer,ID706,30269,CRM-3237,TRX-2053739645238885670
Georgia Tech,1/15/2015 8:27,EST,1/15/2015 13:18,EST,1/15/2015 11:36,18.278,7.677,2.294,Level 2,1,J1772,30308,United States,USD,4.12,CPS Server,ID465,30346,CRM-0523,TRX-8358965457860033276
Georgia Tech,1/15/2015 11:02,EST,1/15/2015 11:44,EST,1/15/2015 8:46,2.126,0.893,0.267,Level 2,2,J1772,30308,United States,USD,0.6,Plug Out at Vehicle,ID1421337705,30004,CRM-1776,TRX-1111688745540824882
Georgia Tech,1/15/2015 6:33,EST,1/15/2015 8:28,EST,1/15/2015 5:30,6.939,2.915,0.871,Level 2,1,J1772,30308,United States,USD,1.63,Plug Out at Vehicle,ID704,30064,CRM-3521,TRX-3277618771208803433
Georgia Tech,1/14/2015 17:57,EST,1/14/2015 21:10,EST,1/14/2015 18:12,10.812,4.541,1.357,Level 2,2,J1772,30308,United States,USD,2.74,Plug Out at Vehicle,ID703,30062,CRM-2315,TRX-7491704209524024502
Georgia Tech,1/14/2015 14:16,EST,1/14/2015 19:32,EST,1/14/2015 16:34,9.039,3.796,1.134,Level 2,1,J1772,30308,United States,USD,4.49,Plug Out at Vehicle,ID464,30101,CRM-2761,TRX-7891554609667815683
Georgia Tech,1/14/2015 16:38,EST,1/14/2015 18:04,EST,1/14/2015 15:07,8.025,3.371,1.007,Level 2,1,J1772,30308,United States,USD,1.23,Customer,ID702,30350,CRM-335135,TRX-5561717786122845222
Georgia Tech,1/14/2015 13:21,EST,1/14/2015 15:27,EST,1/14/2015 13:52,9.208,3.868,1.156,Level 2,2,J1772,30308,United States,USD,1.79,CPS Server,ID698,30346,CRM-0523,TRX-2720195283848935570
Georgia Tech,1/14/2015 15:48,EST,1/14/2015 15:48,EST,1/14/2015 12:48,0,0,0,Level 2,1,J1772,30308,United States,USD,0,Customer,ID701,30004,CRM-nan,TRX-5280067215706277593
Georgia Tech,1/14/2015 12:19,EST,1/14/2015 14:26,EST,1/14/2015 11:29,6.952,2.92,0.872,Level 2,1,J1772,30308,United States,USD,1.8,Customer,ID697,30269,CRM-3237,TRX-3168328665657805480
Georgia Tech,1/14/2015 8:12,EST,1/14/2015 13:47,EST,1/14/2015 10:48,11.996,5.039,1.506,Level 2,2,J1772,30308,United States,USD,4.74,Plug Out at Vehicle,ID463,30062,CRM-261355,TRX-2678756370787294954
Georgia Tech,1/14/2015 6:38,EST,1/14/2015 13:17,EST,1/14/2015 10:18,16.789,7.051,2.107,Level 2,2,J1772,30308,United States,USD,5.65,Plug Out at Vehicle,ID695,30114,CRM-235945,TRX-401115025142664095
Georgia Tech,1/14/2015 7:09,EST,1/14/2015 12:45,EST,1/14/2015 9:46,18.214,7.65,2.286,Level 2,1,J1772,30308,United States,USD,4.76,Plug Out at Vehicle,ID462,30622,CRM-217113,TRX-6463807368603526811
Georgia Tech,1/14/2015 9:33,EST,1/14/2015 11:23,EST,1/14/2015 8:24,5.752,2.416,0.722,Level 2,1,J1772,30308,United States,USD,1.55,Plug Out at Vehicle,ID696,30318,CRM-269487,TRX-8369442387455459946
Georgia Tech,1/14/2015 6:29,EST,1/14/2015 9:20,EST,1/14/2015 6:22,7.209,3.028,0.905,Level 2,1,J1772,30308,United States,USD,2.42,Plug Out at Vehicle,ID694,30064,CRM-3521,TRX-8982022806031413202
Georgia Tech,1/13/2015 8:03,EST,1/13/2015 14:52,EST,1/13/2015 18:12,17.611,7.397,2.21,Level 2,2,J1772,30308,United States,USD,5.78,CPS Server,ID691,30346,CRM-0523,TRX-8932477780685671853
Georgia Tech,1/13/2015 18:26,EST,1/13/2015 19:56,EST,1/13/2015 16:58,7.097,2.981,0.891,Level 2,1,J1772,30308,United States,USD,1.27,Plug Out at Vehicle,ID693,30076,CRM-7599,TRX-4623090401228504201
Georgia Tech,1/13/2015 8:10,EST,1/13/2015 17:55,EST,1/13/2015 14:56,9.9,4.158,1.242,Level 2,2,J1772,30308,United States,USD,8.3,Plug Out at Vehicle,ID459,30062,CRM-261355,TRX-5245719530942880948
Georgia Tech,1/13/2015 15:12,EST,1/13/2015 16:38,EST,1/13/2015 13:40,4.702,1.975,0.59,Level 2,1,J1772,30308,United States,USD,1.22,Customer,ID461,30269,CRM-3237,TRX-1754617470410429748
Georgia Tech,1/13/2015 12:46,EST,1/13/2015 15:00,EST,1/13/2015 12:03,7.468,3.136,0.937,Level 2,1,J1772,30308,United States,USD,1.9,Plug Out at Vehicle,ID692,30102,CRM-254811,TRX-8274036578942294859
Georgia Tech,1/13/2015 12:49,EST,1/13/2015 14:53,EST,1/13/2015 11:55,4.468,1.877,0.561,Level 2,1,J1772,30308,United States,USD,1.76,Customer,ID460,30308,CRM-9813,TRX-5469017015229433152
Georgia Tech,1/13/2015 7:01,EST,1/13/2015 12:38,EST,1/13/2015 9:40,18.852,7.918,2.366,Level 2,1,J1772,30308,United States,USD,4.77,Plug Out at Vehicle,ID458,30622,CRM-217113,TRX-5003583430866376004
Georgia Tech,1/13/2015 6:38,EST,1/13/2015 12:27,EST,1/13/2015 9:28,12.781,5.368,1.604,Level 2,1,J1772,30308,United States,USD,4.94,Plug Out at Vehicle,ID690,30114,CRM-235945,TRX-4633978382676319289
Georgia Tech,1/12/2015 20:20,EST,1/12/2015 21:11,EST,1/12/2015 18:12,2.861,1.202,0.359,Level 2,2,J1772,30308,United States,USD,0.72,Customer,ID457,30318,CRM-269487,TRX-751756583184403730
Georgia Tech,1/12/2015 17:47,EST,1/12/2015 21:09,EST,1/12/2015 18:10,9.589,4.028,1.203,Level 2,1,J1772,30308,United States,USD,2.86,Plug Out at Vehicle,ID456,30360,CRM-0169,TRX-5528828976837929828
Georgia Tech,1/12/2015 18:17,EST,1/12/2015 20:29,EST,1/12/2015 17:30,10.673,4.483,1.339,Level 2,2,J1772,30308,United States,USD,1.87,Plug Out at Vehicle,ID689,300335807,CRM-136189,TRX-6427910881874621698
Georgia Tech,1/12/2015 9:42,EST,1/12/2015 16:47,EST,1/12/2015 13:48,20.227,8.495,2.539,Level 2,2,J1772,30308,United States,USD,6.02,Plug Out at Vehicle,ID454,30080,CRM-2417,TRX-2478948963825485364
Georgia Tech,1/12/2015 8:49,EST,1/12/2015 16:44,EST,1/12/2015 13:46,19.574,8.221,2.457,Level 2,2,J1772,30308,United States,USD,6.74,Plug Out at Vehicle,ID687,30622,CRM-217113,TRX-906794263011966974
Georgia Tech,1/12/2015 14:36,EST,1/12/2015 16:36,EST,1/12/2015 13:39,6.516,2.737,0.818,Level 2,1,J1772,30308,United States,USD,1.7,Customer,ID688,30269,CRM-3237,TRX-218009067097181938
Georgia Tech,1/12/2015 12:35,EST,1/12/2015 14:37,EST,1/12/2015 11:39,3.869,1.625,0.486,Level 2,1,J1772,30308,United States,USD,1.72,Customer,ID455,30308,CRM-9813,TRX-3287370464843167859
Georgia Tech,1/12/2015 9:21,EST,1/12/2015 11:37,EST,1/12/2015 8:38,7.686,3.228,0.965,Level 2,1,J1772,30308,United States,USD,1.92,Plug Out at Vehicle,ID453,30306,CRM-254595,TRX-7158880459338571139
Georgia Tech,1/12/2015 6:45,EST,1/12/2015 11:30,EST,1/12/2015 8:32,11.228,4.716,1.409,Level 2,1,J1772,30308,United States,USD,4.05,Plug Out at Vehicle,ID686,30114,CRM-235945,TRX-2305353992824933554
Georgia Tech,1/12/2015 7:07,EST,1/12/2015 9:08,EST,1/12/2015 6:10,7.205,3.026,0.904,Level 2,1,J1772,30308,United States,USD,1.7,Plug Out at Vehicle,ID452,30043,CRM-3245,TRX-7069520960766887709
Georgia Tech,1/11/2015 17:13,EST,1/11/2015 17:50,EST,1/11/2015 17:02,3.255,1.367,0.409,Level 2,1,J1772,30308,United States,USD,0.53,Plug Out at Vehicle,ID685,30152,CRM-2957,TRX-3699433430271014140
Georgia Tech,1/10/2015 12:45,EST,1/10/2015 17:15,EST,1/10/2015 14:16,14.674,6.163,1.842,Level 2,1,J1772,30308,United States,USD,3.83,Plug Out at Vehicle,ID1420911890,30033,CRM-285613,TRX-4832219417238159453
Georgia Tech,1/10/2015 7:32,EST,1/10/2015 17:07,EST,1/10/2015 14:08,13.714,5.76,1.721,Level 2,1,J1772,30308,United States,USD,8.15,Plug Out at Vehicle,ID1420893165,30141,CRM-275739,TRX-620130831086901424
Georgia Tech,1/10/2015 7:09,EST,1/10/2015 17:07,EST,1/10/2015 14:08,13.389,5.623,1.68,Level 2,2,J1772,30308,United States,USD,8.47,Plug Out at Vehicle,ID684,30004,CRM-268993,TRX-4787394859573643234
Georgia Tech,1/9/2015 16:22,EST,1/9/2015 21:36,EST,1/9/2015 18:38,12.693,5.331,1.593,Level 2,1,J1772,30308,United States,USD,4.44,Plug Out at Vehicle,ID1420838536,30141,CRM-275739,TRX-8126131512108085453
Georgia Tech,1/9/2015 14:10,EST,1/9/2015 21:36,EST,1/9/2015 18:38,10.581,4.444,1.328,Level 2,2,J1772,30308,United States,USD,6.31,Plug Out at Vehicle,ID683,30004,CRM-268993,TRX-4252912830030517296
Georgia Tech,1/9/2015 9:32,EST,1/9/2015 12:15,EST,1/9/2015 9:16,6.457,2.712,0.81,Level 2,1,J1772,30308,United States,USD,2.31,Customer,ID682,30308,CRM-9813,TRX-2592520436192135547
Georgia Tech,1/9/2015 7:52,EST,1/9/2015 10:55,EST,1/9/2015 7:56,10.042,4.218,1.26,Level 2,2,J1772,30308,United States,USD,2.6,Plug Out at Vehicle,ID681,30102,CRM-254811,TRX-3003389677300010834
Georgia Tech,1/9/2015 7:49,EST,1/9/2015 10:23,EST,1/9/2015 7:24,9.25,3.885,1.161,Level 2,1,J1772,30308,United States,USD,2.18,Plug Out at Vehicle,ID451,30068,CRM-2891,TRX-162170284937273276
Georgia Tech,1/9/2015 6:31,EST,1/9/2015 9:21,EST,1/9/2015 6:22,9.793,4.113,1.229,Level 2,1,J1772,30308,United States,USD,2.42,Plug Out at Vehicle,ID680,30064,CRM-3521,TRX-6572447851218323862
Georgia Tech,1/8/2015 18:36,EST,1/8/2015 20:18,EST,1/8/2015 17:21,9.836,4.131,1.234,Level 2,1,J1772,30308,United States,USD,1.44,CPS Server,ID1420760207,30341,CRM-345437,TRX-2185180081243672099
Georgia Tech,1/8/2015 8:32,EST,1/8/2015 14:58,EST,1/8/2015 15:20,13.923,5.848,1.747,Level 2,2,J1772,30308,United States,USD,5.46,CPS Server,ID678,30346,CRM-0523,TRX-5978144074737918795
Georgia Tech,1/8/2015 18:11,EST,1/8/2015 18:13,EST,1/8/2015 15:13,0,0,0,Level 2,1,J1772,30308,United States,USD,0,Timeout,ID1420758676,30338,CRM-7159,TRX-2955181918743755484
Georgia Tech,1/8/2015 17:46,EST,1/8/2015 18:10,EST,1/8/2015 15:12,2.313,0.971,0.29,Level 2,1,J1772,30308,United States,USD,0.34,Plug Out at Vehicle,ID1420757150,30338,CRM-7159,TRX-7546143741752955891
Georgia Tech,1/8/2015 9:50,EST,1/8/2015 16:59,EST,1/8/2015 14:00,10.433,4.382,1.309,Level 2,1,J1772,30308,United States,USD,6.07,Plug Out at Vehicle,ID679,30101,CRM-2761,TRX-9186310194063877677
Georgia Tech,1/8/2015 11:18,EST,1/8/2015 16:49,EST,1/8/2015 13:50,13.668,5.74,1.715,Level 2,2,J1772,30308,United States,USD,4.69,Plug Out at Vehicle,ID449,30076,CRM-7599,TRX-4672655696187618275
Georgia Tech,1/8/2015 14:51,EST,1/8/2015 16:47,EST,1/8/2015 13:48,6.121,2.571,0.768,Level 2,1,J1772,30308,United States,USD,1.65,Plug Out at Vehicle,ID450,30102,CRM-254811,TRX-7775058094281699393
Georgia Tech,1/8/2015 8:06,EST,1/8/2015 14:41,EST,1/8/2015 11:42,12.864,5.403,1.614,Level 2,1,J1772,30308,United States,USD,5.6,Plug Out at Vehicle,ID448,30062,CRM-261355,TRX-8309925369529069188
Georgia Tech,1/8/2015 7:01,EST,1/8/2015 11:14,EST,1/8/2015 8:16,15.103,6.343,1.895,Level 2,2,J1772,30308,United States,USD,3.59,Customer,ID447,30019,CRM-3377,TRX-723333488598507502
Georgia Tech,1/8/2015 7:48,EST,1/8/2015 8:48,EST,1/8/2015 5:50,4.982,2.092,0.625,Level 2,1,J1772,30308,United States,USD,0.86,Plug Out at Vehicle,ID677,30102,CRM-254811,TRX-9142561677615734369
Georgia Tech,1/7/2015 20:48,EST,1/7/2015 22:08,EST,1/7/2015 19:10,7.738,3.25,0.971,Level 2,1,J1772,30308,United States,USD,1.14,Customer,ID676,30318,CRM-269487,TRX-7044813635650230451
Georgia Tech,1/7/2015 16:41,EST,1/7/2015 21:16,EST,1/7/2015 18:18,14.379,6.039,1.805,Level 2,1,J1772,30308,United States,USD,3.89,Plug Out at Vehicle,ID445,30269,CRM-3237,TRX-91534431438324273
Georgia Tech,1/7/2015 19:38,EST,1/7/2015 20:31,EST,1/7/2015 17:32,2.824,1.186,0.354,Level 2,2,J1772,30308,United States,USD,0.75,Plug Out at Vehicle,ID675,30062,CRM-2315,TRX-3366774368839968634
Georgia Tech,1/7/2015 17:50,EST,1/7/2015 20:19,EST,1/7/2015 17:20,12.512,5.255,1.57,Level 2,1,J1772,30308,United States,USD,2.1,Plug Out at Vehicle,ID674,30360,CRM-0169,TRX-306631040189491750
Georgia Tech,1/7/2015 17:24,EST,1/7/2015 19:31,EST,1/7/2015 16:33,6.537,2.746,0.82,Level 2,2,J1772,30308,United States,USD,1.8,Plug Out at Vehicle,ID446,30022,CRM-324481,TRX-843419947822187726
